Wind ID,Duration,latitude,longitude,Nearest town,State,Source,Max Gust speed,Max Gust direction,Max Mean Wind speed,Max Mean Wind direction,Path length,Path width,Path direction,Fujita scale,acq_date,acq_time,region
3429,0,-34.65,137.62,Minlaton,SA,AWS,51,260,0,0,0,0,0,0,2006-09-23,18:00:00,South Australia
3430,0,-35.11,137.74,Edithburgh,SA,AWS,50,260,0,0,0,0,0,0,2006-09-23,19:25:00,South Australia
3431,0,-35.84,138.13,Cape Willoughby aws,SA,AWS,49,230,0,0,0,0,0,0,2006-09-23,21:10:00,South Australia
3432,0,-35.36,139.95,Lameroo,SA,AWS,54,250,0,0,0,0,0,0,2006-09-24,02:30:00,South Australia
3433,240,-35.5,138.76,Goolwa,SA,Hindmarsh Island AWS,51,310,0,0,0,0,0,0,2006-10-11,23:00:00,South Australia
3434,0,-29.01,134.75,Coober Pedy,SA,AWS,49,220,0,0,0,0,0,0,2006-11-01,11:00:00,South Australia
3435,0,-35.84,138.13,Cape Willoughby,SA,AWS,54,220,0,0,0,0,0,0,2006-11-14,19:05:00,South Australia
3436,0,-36.97,139.72,Cape Jaffa,SA,AWS,50,210,0,0,0,0,0,0,2006-11-14,20:05:00,South Australia
3437,0,-27.54,135.44,Oodnadatta,SA,AWS,60,240,0,0,0,0,0,0,2006-12-01,10:30:00,South Australia
3438,0,-33.7,136.49,Cleve,SA,AWS,59,360,0,0,0,0,0,0,2006-12-21,06:25:00,South Australia
3439,0,-33.21,137.36,Whyalla,SA,AWS,49,280,0,0,0,0,0,0,2006-12-21,08:40:00,South Australia
3440,9,-27.54,135.44,Oodnadatta,SA,AWS,52,360,0,0,0,0,0,0,2007-01-05,08:03:00,South Australia
3441,0,-34.17,140.75,Renmark,SA,AWS,49,290,0,0,0,0,0,0,2007-01-06,05:25:00,South Australia
3442,0,-35.579,137.323,Cape Cassini,SA,Spotter,49,270,0,0,0,0,0,0,2007-01-20,09:30:00,South Australia
3443,0,-35.76,136.6,Cape Borda,SA,AWS,53,270,0,0,0,0,0,0,2007-01-20,10:00:00,South Australia
3444,0,-30.71,134.57,Tarcoola,SA,AWS,63,160,0,0,0,0,0,0,2007-02-20,07:45:00,South Australia
3445,0,-27.54,135.44,Oodnadatta,SA,AWS,51,200,0,0,0,0,0,0,2007-03-23,07:55:00,South Australia
3446,0,-35.33,138.5,Sellicks Hill,SA,AWS,51,350,0,0,0,0,0,0,2007-05-01,07:05:00,South Australia
3447,0,-35.33,138.5,Sellicks Hill,SA,AWS,49,330,0,0,0,0,0,0,2007-05-28,18:45:00,South Australia
3448,0,-34.65,137.62,Minlaton,SA,AWS,51,270,0,0,0,0,0,0,2007-05-28,21:30:00,South Australia
3449,0,-34.85,138.65,Adelaide,SA,Spotter,50,240,0,0,0,0,0,0,2007-05-29,00:17:00,South Australia
3450,0,-34.64,135.69,Port Lincoln,SA,Davis weather station,56,270,0,0,0,0,0,0,2007-05-29,03:25:00,South Australia
3451,0,-34.65,137.62,Minlaton,SA,AWS,49,270,0,0,0,0,0,0,2007-05-29,03:45:00,South Australia
3452,0,-34.07,137.59,Moonta,SA,AWS,50,270,0,0,0,0,0,0,2007-05-29,04:45:00,South Australia
3453,0,-34.65,137.62,Minlaton,SA,AWS,51,270,0,0,0,0,0,0,2007-05-29,05:05:00,South Australia
3454,0,-35.33,138.5,Sellicks Hill,SA,AWS,51,280,0,0,0,0,0,0,2007-05-29,05:55:00,South Australia
3455,0,-34.65,137.62,Minlaton,SA,AWS,51,270,0,0,0,0,0,0,2007-05-29,06:30:00,South Australia
3456,0,-35.84,138.13,Cape Willoughby,SA,AWS,49,260,0,0,0,0,0,0,2007-05-29,08:20:00,South Australia
3457,0,-33.18,138.01,Port Pirie,SA,Tide gauge site AWS,49,255,0,0,0,0,0,0,2007-05-29,08:30:00,South Australia
3458,0,-35.84,138.13,Cape Willoughby,SA,AWS,54,230,0,0,0,0,0,0,2007-05-29,10:45:00,South Australia
3459,0,-35.29,138.89,Strathalbyn,SA,AWS,53,320,0,0,0,0,0,0,2007-07-02,03:25:00,South Australia
3460,0,-34.39,135.37,Coles Point,SA,AWS,49,270,0,0,0,0,0,0,2007-07-04,02:15:00,South Australia
3461,0,-34.6,135.88,Port Lincoln,SA,AWS,50,270,0,0,0,0,0,0,2007-07-04,04:30:00,South Australia
3462,0,-34.27,135.73,Cummins,SA,AWS,52,270,0,0,0,0,0,0,2007-07-04,04:40:00,South Australia
3463,0,-34.75,137.53,Minlaton,SA,AWS,53,280,0,0,0,0,0,0,2007-07-04,05:55:00,South Australia
3464,0,-35.28,136.94,Stenhouse Bay,SA,AWS,49,270,0,0,0,0,0,0,2007-07-04,06:00:00,South Australia
3465,0,-35.11,137.74,Edithburgh,SA,AWS,51,280,0,0,0,0,0,0,2007-07-04,07:20:00,South Australia
3466,0,-32.58,139.55,Yunta,SA,AWS,49,280,0,0,0,0,0,0,2007-07-04,07:40:00,South Australia
3467,0,-35.57,138.29,Parawa,SA,AWS,51,280,0,0,0,0,0,0,2007-07-04,07:50:00,South Australia
3468,0,-35.33,138.5,Sellicks Hill,SA,AWS,54,280,0,0,0,0,0,0,2007-07-04,08:10:00,South Australia
3469,0,-35.76,136.6,Cape Borda,SA,AWS,53,250,0,0,0,0,0,0,2007-07-04,09:00:00,South Australia
3470,0,-34.73,138.93,Mt Crawford,SA,AWS,51,270,0,0,0,0,0,0,2007-07-04,09:05:00,South Australia
3471,0,-34.53,138.69,Roseworthy,SA,AWS,51,270,0,0,0,0,0,0,2007-07-04,09:45:00,South Australia
3472,0,-35.16,138.41,Noarlunga,SA,AWS,51,270,0,0,0,0,0,0,2007-07-04,11:50:00,South Australia
3473,0,-36.97,139.72,Cape Jaffa,SA,AWS,51,250,0,0,0,0,0,0,2007-07-04,12:10:00,South Australia
3474,0,-35.38,140.54,Lameroo,SA,AWS,50,260,0,0,0,0,0,0,2007-07-04,16:20:00,South Australia
3475,0,-35.38,140.54,Lameroo,SA,AWS,51,240,0,0,0,0,0,0,2007-07-17,01:35:00,South Australia
3476,30,-31.03,137.05,Woomera,SA,AWS,50,250,0,0,0,0,0,0,2007-09-19,04:30:00,South Australia
3477,30,-36.83,140.53,Naracoorte,SA,AWS,50,290,0,0,0,0,0,0,2007-09-19,05:02:00,South Australia
3478,90,-29.65,138.06,Marree,SA,AWS,54,230,0,0,0,0,0,0,2007-09-25,15:28:00,South Australia
3479,30,-34.64,135.69,Port Lincoln AWS,SA,,51,280,0,0,0,0,0,0,2007-09-27,03:30:00,South Australia
3480,29,-35.97,138.13,Cape Willoughby,SA,Cape Willoughby AWS,58,280,0,0,0,0,0,0,2007-09-27,05:01:00,South Australia
3481,30,-34.68,138.97,Adelaide,SA,Mt Crawford AWS,52,270,0,0,0,0,0,0,2007-09-27,06:00:00,South Australia
3482,25,-35.52,138.82,Hindmarsh Island,SA,Hindmarsh Island AWS,49,270,0,0,0,0,0,0,2007-09-27,06:05:00,South Australia
3483,22,-36.97,139.72,Cape Jaffa,SA,Cape Jaffa AWS,53,280,0,0,0,0,0,0,2007-09-27,18:38:00,South Australia
3484,24,-36.95,140.0,Robe,SA,Robe AWS,57,260,0,0,0,0,0,0,2007-09-27,20:06:00,South Australia
3485,30,-37.83,140.78,Mount Gambier,SA,Mount Gambier AWS,49,280,0,0,0,0,0,0,2007-09-28,02:00:00,South Australia
3486,27,-35.83,138.12,Cape Willoughby,SA,Cape Willougby AWS,50,260,0,0,0,0,0,0,2007-09-28,03:03:00,South Australia
3487,18,-30.71,134.57,Tarcoola,SA,Tarcoola AWS,57,320,0,0,0,0,0,0,2007-10-27,03:12:00,South Australia
3488,29,-33.05,137.53,Whyalla,SA,Whyalla AWS,49,340,0,0,0,0,0,0,2007-10-27,05:01:00,South Australia
3489,19,-35.83,138.12,Cape Willougby,SA,Cape Willoughby AWS,49,280,0,0,0,0,0,0,2007-10-27,05:11:00,South Australia
3490,35,-35.08,137.75,Edithburgh,SA,Edithburgh AWS,49,360,0,0,0,0,0,0,2007-10-27,05:25:00,South Australia
3491,28,-35.33,138.5,Sellicks Hill,SA,Sellicks Hill AWS,56,360,0,0,0,0,0,0,2007-10-27,06:02:00,South Australia
3492,18,-34.97,138.7,Mount Lofty,SA,Mount Lofty AWS,49,360,0,0,0,0,0,0,2007-10-27,06:12:00,South Australia
3493,37,-32.58,139.55,Yunta,SA,Yunta AWS,58,320,0,0,0,0,0,0,2007-10-27,07:23:00,South Australia
3494,17,-30.58,138.4,Leigh Creek,SA,,0,0,0,0,0,0,0,0,2007-10-27,07:43:00,South Australia
3495,27,-31.03,137.05,Woomera,SA,Woomera AWS,58,270,0,0,0,0,0,0,2007-10-27,08:03:00,South Australia
3496,11,-33.71,138.29,Snowtown,SA,Snowtonw AWS,55,350,0,0,0,0,0,0,2007-10-27,08:19:00,South Australia
3497,38,-29.65,138.06,Marree,SA,Marree Airport AWS,59,360,0,0,0,0,0,0,2007-10-27,09:22:00,South Australia
3498,33,-29.01,134.75,Coober Pedy,SA,Coober Pedy AWS,49,270,0,0,0,0,0,0,2007-10-27,09:57:00,South Australia
3499,31,-27.54,135.44,Oodnadatta,SA,Oodnadatta AWS,52,260,0,0,0,0,0,0,2007-10-27,11:59:00,South Australia
3500,38,-34.36,135.35,Coles Point,SA,Coles Point AWS,50,290,0,0,0,0,0,0,2007-10-27,15:22:00,South Australia
3501,7,-35.08,137.73,Edithburgh,SA,Edithburgh AWS,49,320,0,0,0,0,0,0,2007-10-28,01:23:00,South Australia
3502,11,-35.83,138.13,Cape Willoughby,SA,Cape Willoughby AWS,49,320,0,0,0,0,0,0,2007-10-28,03:49:00,South Australia
3503,24,-32.84,135.15,Minnipa,SA,Minnipa AWS,51,290,0,0,0,0,0,0,2007-10-28,04:06:00,South Australia
3504,33,-33.1,135.35,Wudinna,SA,Wudinna AWS,59,290,0,0,0,0,0,0,2007-10-28,04:27:00,South Australia
3505,30,-35.76,136.6,Cape Borda,SA,Cape Borda AWS,49,320,0,0,0,0,0,0,2007-10-28,05:00:00,South Australia
3506,35,-35.16,138.51,Adelaide,SA,Noarlunga AWS,50,320,0,0,0,0,0,0,2007-10-28,07:25:00,South Australia
3507,21,-34.85,138.62,Adelaide,SA,Adelaide Airport AWS,51,290,0,0,0,0,0,0,2007-10-28,08:09:00,South Australia
3508,20,-36.98,140.73,Naracoorte,SA,Naracoorte AWS,50,270,0,0,0,0,0,0,2007-10-28,08:10:00,South Australia
3509,30,-36.03,140.58,Keith,SA,Border Chronicle reporter,60,320,0,0,0,0,0,0,2007-11-19,19:30:00,South Australia
3510,17,-33.7,136.49,Cleve,SA,Cleve AWS,67,240,0,0,0,0,0,0,2007-11-19,20:43:00,South Australia
3511,26,-30.71,134.57,Tarcoola,SA,Tarcoola AWS,49,340,0,0,0,0,0,0,2007-11-20,05:04:00,South Australia
3512,30,-31.03,137.05,Woomera,SA,Woomera AWS,49,180,0,0,0,0,0,0,2007-11-20,11:30:00,South Australia
3513,8,-29.01,134.75,Coober Pedy,SA,AWS,59,260,0,0,0,0,0,0,2007-12-06,04:16:00,South Australia
3520,30,-35.07,140.84,Pinnaroo,SA,Site inspection and newspaper clippings,65,330,0,0,0,0,0,0,2007-12-19,04:30:00,South Australia
3523,60,-29.5,137.5,Maree,SA,,54,0,0,0,0,0,0,0,2008-01-26,03:50:00,South Australia
3539,30,-33.56,139.1,Burra,SA,newspaper report,65,270,0,0,0,0,0,0,2008-05-14,18:00:00,South Australia
3540,10,-34.64,135.7,Port Lincoln,SA,Bureau AWS,50,220,0,0,0,0,0,0,2008-05-16,12:36:00,South Australia
3541,13,-31.03,137.05,Woomera,SA,Bureau AWS,55,310,0,0,0,0,0,0,2008-12-09,06:17:00,South Australia
3542,14,-30.58,138.4,Leigh Creek,SA,Bureau AWS,51,190,0,0,0,0,0,0,2008-12-09,08:42:00,South Australia
4647,0,-31.62,117.22,Cunderdin,WA,BOM,61,1,0,0,0,0,0,0,2006-01-07,05:20:00,Western Australia
4648,0,-20.3725,118.6317,Port Hedland,WA,BOM,53,30,0,0,0,0,0,0,2006-01-09,03:21:00,Western Australia
4649,0,-20.71,116.77,Karratha,WA,BOM,76,0,0,0,0,0,0,0,2006-01-09,11:48:00,Western Australia
4650,0,-20.76,117.16,Roebourne,WA,BOM,70,33,0,0,0,0,0,0,2006-01-09,12:31:00,Western Australia
4651,0,-20.76,117.16,Roebourne,WA,BOM,67,16,0,0,0,0,0,0,2006-01-09,17:07:00,Western Australia
4652,0,-21.19,115.98,Mardie,WA,BOM,56,221,0,0,0,0,0,0,2006-01-09,20:13:00,Western Australia
4653,0,-15.51,128.15,Wyndham,WA,BOM,53,99,0,0,0,0,0,0,2006-01-11,18:36:00,Western Australia
4654,0,-23.4169,119.7989,Newman,WA,BOM,73,132,0,0,0,0,0,0,2006-01-18,15:26:00,Western Australia
4655,0,-14.09,126.3867,Kalumburru,WA,BOM,53,292,0,0,0,0,0,0,2006-01-18,23:03:00,Western Australia
4656,0,-21.6689,115.0109,Onslow,WA,BOM,48,103,0,0,0,0,0,0,2006-02-16,10:49:00,Western Australia
4657,0,-23.17,117.75,Paraburdoo,WA,BOM,57,226,0,0,0,0,0,0,2006-02-17,11:05:00,Western Australia
4658,0,-31.6669,116.0189,Bulls Brook,WA,BOM,54,110,0,0,0,0,0,0,2006-02-21,05:34:00,Western Australia
4659,0,-31.9275,115.9764,Perth,WA,BOM,54,330,0,0,0,0,0,0,2006-02-21,06:24:00,Western Australia
4660,0,-20.875,115.4056,Barrow Island,WA,BOM,50,126,0,0,0,0,0,0,2006-02-27,20:17:00,Western Australia
4661,0,-20.3725,118.6317,Port Hedland,WA,BOM,48,16,0,0,0,0,0,0,2006-02-27,21:45:00,Western Australia
4662,0,-20.7594,117.1583,Roebourne,WA,BOM,48,2,0,0,0,0,0,0,2006-02-28,01:38:00,Western Australia
4663,0,-18.1814,125.5619,Fitzroy Crossing,WA,BOM,50,110,0,0,0,0,0,0,2006-03-04,12:03:00,Western Australia
4664,0,-31.6669,116.0189,Bullsbrooke,WA,BOM,49,265,0,0,0,0,0,0,2006-03-11,06:59:00,Western Australia
4665,0,-20.3725,118.6317,Port Hedland,WA,BOM,48,70,0,0,0,0,0,0,2006-03-29,20:43:00,Western Australia
4666,0,-20.7594,117.1583,Roebourne,WA,BOM,58,47,0,0,0,0,0,0,2006-03-30,03:54:00,Western Australia
4667,0,-20.7097,116.7742,Karratha,WA,BOM,68,41,0,0,0,0,0,0,2006-03-30,04:56:00,Western Australia
4668,0,-21.1906,115.98,Mardie,WA,BOM,96,79,0,0,0,0,0,0,2006-03-30,06:59:00,Western Australia
4669,0,-21.6689,115.1092,Onslow,WA,BOM,83,166,0,0,0,0,0,0,2006-03-30,12:17:00,Western Australia
4670,0,-20.875,115.4056,Barrow Island,WA,BOM,50,140,0,0,0,0,0,0,2006-04-06,14:07:00,Western Australia
4671,0,-20.875,115.4056,Barrow Island,WA,BOM,56,108,0,0,0,0,0,0,2006-04-07,00:22:00,Western Australia
4672,0,-21.19,115.98,Mardie,WA,BOM,54,51,0,0,0,0,0,0,2006-04-07,08:17:00,Western Australia
4673,0,-34.3728,115.1358,Augusta,WA,BOM,51,276,0,0,0,0,0,0,2006-04-24,23:07:00,Western Australia
4674,0,-34.37,115.13,Augusta,WA,BOM,57,307,0,0,0,0,0,0,2006-06-19,09:10:00,Western Australia
4675,0,-34.37,115.13,Augusta,WA,BOM,50,268,0,0,0,0,0,0,2006-06-19,16:28:00,Western Australia
4676,0,-34.37,115.13,Augusta,WA,BOM,51,289,0,0,0,0,0,0,2006-06-27,04:31:00,Western Australia
4677,0,-33.5372,115.0189,Dunsborough,WA,BOM,54,256,0,0,0,0,0,0,2006-06-27,04:33:00,Western Australia
4678,0,-34.37,115.13,Augusta,WA,BOM,54,263,0,0,0,0,0,0,2006-07-09,14:46:00,Western Australia
4679,0,-32.0069,115.5022,Perth,WA,BOM,53,204,0,0,0,0,0,0,2006-07-20,14:32:00,Western Australia
4680,0,-31.95,115.76,Perth,WA,BOM,48,228,0,0,0,0,0,0,2006-07-20,14:47:00,Western Australia
4681,0,-33.5372,115.0189,Dunsbough,WA,BOM,50,351,0,0,0,0,0,0,2006-07-23,21:45:00,Western Australia
4682,0,-34.37,115.13,Augusta,WA,BOM,50,281,0,0,0,0,0,0,2006-07-23,22:41:00,Western Australia
4683,0,-32.0069,115.5,Perth,WA,BOM,48,360,0,0,0,0,0,0,2006-07-24,01:22:00,Western Australia
4684,0,-33.5372,115.0189,Dunsbrough,WA,BOM,53,233,0,0,0,0,0,0,2006-07-27,05:07:00,Western Australia
4685,0,-32.0069,115.5022,Perth,WA,BOM,49,237,0,0,0,0,0,0,2006-07-27,05:28:00,Western Australia
4686,0,-31.95,115.76,Perth,WA,BOM,48,217,0,0,0,0,0,0,2006-07-27,05:59:00,Western Australia
4687,0,-34.37,115.13,Augusta,WA,BOM,55,242,0,0,0,0,0,0,2006-07-27,06:47:00,Western Australia
4688,0,-34.37,115.13,Augusta,WA,BOM,50,313,0,0,0,0,0,0,2006-08-01,07:02:00,Western Australia
4689,0,-34.37,115.13,Augusta,WA,BOM,48,333,0,0,0,0,0,0,2006-08-06,11:09:00,Western Australia
4690,0,-33.5372,115.0189,Dunsbrough,WA,BOM,57,289,0,0,0,0,0,0,2006-08-07,08:31:00,Western Australia
4691,0,-34.0281,115.1042,Witchcliffe,WA,BOM,49,290,0,0,0,0,0,0,2006-08-07,08:48:00,Western Australia
4692,0,-33.6311,115.34,Busselton,WA,BOM,57,291,0,0,0,0,0,0,2006-08-07,08:49:00,Western Australia
4693,0,-34.37,115.1358,Augusta,WA,BOM,61,293,0,0,0,0,0,0,2006-08-07,11:31:00,Western Australia
4694,0,-32.0069,115.5022,Perth,WA,BOM,53,292,0,0,0,0,0,0,2006-08-07,12:37:00,Western Australia
4695,0,-33.63,115.3389,Busselton,WA,BOM,48,301,0,0,0,0,0,0,2006-08-14,20:20:00,Western Australia
4696,0,-32.0069,115.5022,Perth,WA,BOM,50,267,0,0,0,0,0,0,2006-08-14,23:24:00,Western Australia
4697,0,-34.37,115.13,Augusta,WA,BOM,49,287,0,0,0,0,0,0,2006-08-15,03:13:00,Western Australia
4698,0,-32.2147,121.7547,Norseman,WA,BOM,51,313,0,0,0,0,0,0,2006-08-15,06:59:00,Western Australia
4699,0,-34.37,115.13,Augusta,WA,BOM,69,292,0,0,0,0,0,0,2006-08-19,10:02:00,Western Australia
4700,0,-32.53,115.749,Mandurah,WA,Storm Spotter,0,0,0,0,0,0,0,0,2006-08-21,18:00:00,Western Australia
4701,0,-30.84,128.11,Forrest,WA,BOM,51,220,0,0,0,0,0,0,2006-08-21,18:29:00,South Australia
4702,0,-32.0069,115.5022,Perth,WA,BOM,50,316,0,0,0,0,0,0,2006-08-22,00:59:00,Western Australia
4703,0,-33.5547,120.6997,Cheadanup,WA,BOM,54,335,0,0,0,0,0,0,2006-08-22,07:29:00,Western Australia
4704,0,-34.37,115.13,Augusta,WA,BOM,54,277,0,0,0,0,0,0,2006-09-11,15:42:00,Western Australia
4705,0,-33.5372,115.0189,Dunsbrough,WA,BOM,49,293,0,0,0,0,0,0,2006-09-11,16:45:00,Western Australia
4706,0,-34.37,115.1358,Augusta,WA,BOM,54,286,0,0,0,0,0,0,2006-09-20,22:55:00,Western Australia
4707,0,-34.37,115.13,Augusta,WA,BOM,48,281,0,0,0,0,0,0,2006-09-22,16:18:00,Western Australia
4708,0,-33.63,115.33,Busselton,WA,BOM,55,268,0,0,0,0,0,0,2006-10-03,07:53:00,Western Australia
4709,0,-34.37,115.13,Augusta,WA,BOM,53,282,0,0,0,0,0,0,2006-10-03,09:08:00,Western Australia
4710,0,-33.5372,115.0189,Dunsbrough,WA,BOM,50,252,0,0,0,0,0,0,2006-10-03,12:07:00,Western Australia
4711,0,-30.84,128.11,Forrest,WA,BOM,57,276,0,0,0,0,0,0,2006-10-03,13:14:00,South Australia
4712,0,-34.37,115.13,Augusta,WA,BOM,48,267,0,0,0,0,0,0,2006-10-03,16:05:00,Western Australia
4713,0,-34.37,115.13,Augusta,WA,BOM,51,295,0,0,0,0,0,0,2006-10-10,20:58:00,Western Australia
4714,0,-33.63,115.34,Busselton,WA,BOM,48,322,0,0,0,0,0,0,2006-10-10,22:02:00,Western Australia
4715,0,-33.54,115.02,Dunsbrough,WA,BOM,49,252,0,0,0,0,0,0,2006-10-11,00:35:00,Western Australia
4716,0,-33.83,121.89,Esperance,WA,BOM,49,319,0,0,0,0,0,0,2006-10-11,05:41:00,Western Australia
4717,0,-33.5547,120.6997,Cheadanup,WA,BOM,48,295,0,0,0,0,0,0,2006-10-11,05:54:00,Western Australia
4718,0,-30.84,128.11,forrest,WA,Forrest anemometer,69,260,0,0,0,0,0,0,2006-11-10,08:41:00,South Australia
4719,0,-18.18,125.56,Fitzroy Crossing,WA,,49,0,0,0,0,0,0,0,2006-11-21,09:33:00,Western Australia
4720,0,-17.57,123.82,Curtin RAAF,WA,,49,0,0,0,0,0,0,0,2006-11-21,11:58:00,Western Australia
4721,0,-23.17,117.75,Paraburdoo,WA,,58,0,0,0,0,0,0,0,2006-11-28,08:40:00,Western Australia
4722,0,-21.71,122.23,Telfer,WA,,49,0,0,0,0,0,0,0,2006-11-28,08:43:00,Western Australia
4723,0,-32.01,115.5,Rottnest Island,WA,,49,0,0,0,0,0,0,0,2006-11-28,08:44:00,Western Australia
4724,0,-31.96,115.76,Swanbourne,WA,,48,0,0,0,0,0,0,0,2006-11-28,10:03:00,Western Australia
4725,0,-18.18,125.56,Fitzroy Crossing,WA,,53,0,0,0,0,0,0,0,2006-11-30,07:51:00,Western Australia
4726,0,-23.42,119.8,Newman,WA,,71,0,0,0,0,0,0,0,2006-12-02,08:34:00,Western Australia
4727,0,-15.51,128.15,Wyndham,WA,,59,0,0,0,0,0,0,0,2006-12-04,03:52:00,Western Australia
4728,0,-31.46,115.86,Gingin,WA,,50,0,0,0,0,0,0,0,2007-01-26,13:11:00,Western Australia
4729,0,-15.78,128.71,Kununurra,WA,,57,0,0,0,0,0,0,0,2007-02-19,10:36:00,Western Australia
4730,0,-28.12,117.85,Mount Magnet,WA,,50,45,0,0,0,0,0,0,2007-02-21,16:55:00,Western Australia
4731,0,-34.37,115.13,Cape leeuwin,WA,,55,0,0,0,0,0,0,0,2007-02-28,14:14:00,Western Australia
4732,0,-34.37,115.13,Cape Leeuwin,WA,,55,0,0,0,0,0,0,0,2007-02-28,15:31:00,Western Australia
4733,0,-33.63,115.34,busselton jetty,WA,,49,0,0,0,0,0,0,0,2007-02-28,21:23:00,Western Australia
4734,0,-20.37,118.63,Port hedland airport,WA,,49,0,0,0,0,0,0,0,2007-03-04,13:18:00,Western Australia
4735,0,-20.71,116.77,karratha airport,WA,,55,0,0,0,0,0,0,0,2007-03-04,15:48:00,Western Australia
4736,0,-21.19,115.98,Mardie,WA,,55,0,0,0,0,0,0,0,2007-03-04,16:57:00,Western Australia
4737,0,-20.66,115.58,varanus island,WA,,68,0,0,0,0,0,0,0,2007-03-04,17:05:00,Western Australia
4738,0,-20.88,115.41,barrow island,WA,,51,0,0,0,0,0,0,0,2007-03-04,17:30:00,Western Australia
4739,0,-23.17,117.75,Paraburdoo,WA,,49,0,0,0,0,0,0,0,2007-03-05,06:17:00,Western Australia
4740,0,-20.66,115.58,varanus island,WA,,52,0,0,0,0,0,0,0,2007-03-07,09:03:00,Western Australia
4741,0,-23.17,117.75,paraburdoo airport,WA,,55,0,0,0,0,0,0,0,2007-03-16,07:39:00,Western Australia
4742,0,-34.37,115.13,Cape leeuwin,WA,,54,0,0,0,0,0,0,0,2007-04-29,05:59:00,Western Australia
4743,0,-33.63,115.34,Busselton jetty,WA,,51,0,0,0,0,0,0,0,2007-04-29,09:25:00,Western Australia
4744,0,-32.0,115.5,rottnest island,WA,,50,0,0,0,0,0,0,0,2007-04-30,07:43:00,Western Australia
4745,0,-34.37,115.13,cape leeuwin,WA,,57,0,0,0,0,0,0,0,2007-04-30,09:58:00,Western Australia
4746,0,-33.54,115.02,Cape Naturaliste,WA,,49,0,0,0,0,0,0,0,2007-04-30,11:21:00,Western Australia
4747,0,-33.54,115.02,cape naturaliste,WA,,49,0,0,0,0,0,0,0,2007-05-27,12:00:00,Western Australia
4748,0,-33.54,115.02,cape naturaliste,WA,,55,0,0,0,0,0,0,0,2007-06-22,04:31:00,Western Australia
4749,0,-32.01,115.5,rottnest island,WA,,61,0,0,0,0,0,0,0,2007-06-22,07:29:00,Western Australia
4750,0,-34.37,115.13,Cape leeuwin,WA,,58,0,0,0,0,0,0,0,2007-06-23,07:13:00,Western Australia
4751,0,-33.63,115.34,busselton jetty,WA,,51,0,0,0,0,0,0,0,2007-06-23,07:57:00,Western Australia
4752,0,-33.54,115.02,Cape naturaliste,WA,,50,0,0,0,0,0,0,0,2007-06-23,08:13:00,Western Australia
4753,0,-32.01,115.5,rottnest island,WA,,55,0,0,0,0,0,0,0,2007-06-27,11:17:00,Western Australia
4754,0,-34.37,115.13,cape leeuwin,WA,,53,0,0,0,0,0,0,0,2007-06-29,15:00:00,Western Australia
4755,0,-33.63,115.34,busselton jetty,WA,,51,0,0,0,0,0,0,0,2007-06-29,16:04:00,Western Australia
4756,0,-33.54,115.02,cape naturaliste,WA,,62,0,0,0,0,0,0,0,2007-07-01,03:52:00,Western Australia
4757,0,-32.01,115.5,rottnest island,WA,,56,0,0,0,0,0,0,0,2007-07-01,03:58:00,Western Australia
4758,0,-33.63,115.34,busselton jetty,WA,,61,0,0,0,0,0,0,0,2007-07-01,04:12:00,Western Australia
4759,0,-31.96,115.76,swanbourne,WA,,52,0,0,0,0,0,0,0,2007-07-01,04:46:00,Western Australia
4760,0,-34.25,116.14,manjimup,WA,,51,0,0,0,0,0,0,0,2007-07-01,04:46:00,Western Australia
4761,0,-32.24,115.68,garden island,WA,,51,0,0,0,0,0,0,0,2007-07-01,05:39:00,Western Australia
4762,0,-32.52,115.75,mandurah,WA,,51,0,0,0,0,0,0,0,2007-07-01,12:44:00,Western Australia
4763,0,-34.37,115.13,cape leeuwin,WA,,63,0,0,0,0,0,0,0,2007-07-01,22:44:00,Western Australia
4764,0,-34.37,115.13,cape leeuwin,WA,,54,0,0,0,0,0,0,0,2007-07-19,05:07:00,Western Australia
4765,0,-33.54,115.02,cape naturaliste,WA,,50,0,0,0,0,0,0,0,2007-07-19,05:16:00,Western Australia
4766,0,-32.01,115.5,Rottnest Island,WA,,49,0,0,0,0,0,0,0,2007-07-19,06:13:00,Western Australia
4767,0,-32.52,115.75,Mandurah,WA,,53,0,0,0,0,0,0,0,2007-07-19,14:23:00,Western Australia
4768,0,-32.01,115.5,rottnest island,WA,,49,0,0,0,0,0,0,0,2007-07-21,03:07:00,Western Australia
4769,0,-32.52,115.75,mandurah,WA,,51,0,0,0,0,0,0,0,2007-07-21,06:23:00,Western Australia
4770,0,-34.37,115.13,Cape Leeuwin,WA,,55,0,0,0,0,0,0,0,2007-07-21,21:18:00,Western Australia
4771,0,-33.66,115.32,Busselton,WA,,53,0,0,0,0,0,0,0,2007-07-21,22:22:00,Western Australia
4772,0,-33.54,115.02,cape naturaliste,WA,,50,0,0,0,0,0,0,0,2007-07-22,02:25:00,Western Australia
4773,0,-33.54,115.02,cape naturaliste,WA,,49,0,0,0,0,0,0,0,2007-07-23,10:19:00,Western Australia
4774,0,-33.66,115.32,busselton,WA,,50,0,0,0,0,0,0,0,2007-07-23,10:37:00,Western Australia
4775,0,-32.01,115.5,rottnest island,WA,,57,0,0,0,0,0,0,0,2007-07-23,10:56:00,Western Australia
4776,0,-34.37,115.13,cape leeuwin,WA,,51,0,0,0,0,0,0,0,2007-07-23,14:33:00,Western Australia
